Fra_dato;Til_dato;Mængde;Måleenhed;Kvalitet;Type
13-06-2024 18:00:00;13-06-2024 19:00:00;0,088;KWH;Målt;Tidsserie
13-06-2024 19:00:00;13-06-2024 20:00:00;0,081;KWH;Målt;Tidsserie
13-06-2024 20:00:00;13-06-2024 21:00:00;0,078;KWH;Målt;Tidsserie
13-06-2024 21:00:00;13-06-2024 22:00:00;0,084;KWH;Målt;Tidsserie
13-06-2024 22:00:00;13-06-2024 23:00:00;0,094;KWH;Målt;Tidsserie
13-06-2024 23:00:00;14-06-2024 00:00:00;0,136;KWH;Målt;Tidsserie
14-06-2024 00:00:00;14-06-2024 01:00:00;0,085;KWH;Målt;Tidsserie
14-06-2024 01:00:00;14-06-2024 02:00:00;0,094;KWH;Målt;Tidsserie
14-06-2024 02:00:00;14-06-2024 03:00:00;0,084;KWH;Målt;Tidsserie
14-06-2024 03:00:00;14-06-2024 04:00:00;0,085;KWH;Målt;Tidsserie
14-06-2024 04:00:00;14-06-2024 05:00:00;0,094;KWH;Målt;Tidsserie
14-06-2024 05:00:00;14-06-2024 06:00:00;0,081;KWH;Målt;Tidsserie
14-06-2024 06:00:00;14-06-2024 07:00:00;0,075;KWH;Målt;Tidsserie
14-06-2024 07:00:00;14-06-2024 08:00:00;0,08;KWH;Målt;Tidsserie
14-06-2024 08:00:00;14-06-2024 09:00:00;0,096;KWH;Målt;Tidsserie
14-06-2024 09:00:00;14-06-2024 10:00:00;0,083;KWH;Målt;Tidsserie
14-06-2024 10:00:00;14-06-2024 11:00:00;0,076;KWH;Målt;Tidsserie
14-06-2024 11:00:00;14-06-2024 12:00:00;0,079;KWH;Målt;Tidsserie
14-06-2024 12:00:00;14-06-2024 13:00:00;0,091;KWH;Målt;Tidsserie
14-06-2024 13:00:00;14-06-2024 14:00:00;0,083;KWH;Målt;Tidsserie
14-06-2024 14:00:00;14-06-2024 15:00:00;0,085;KWH;Målt;Tidsserie
14-06-2024 15:00:00;14-06-2024 16:00:00;0,092;KWH;Målt;Tidsserie
14-06-2024 16:00:00;14-06-2024 17:00:00;0,085;KWH;Målt;Tidsserie
14-06-2024 17:00:00;14-06-2024 18:00:00;0,083;KWH;Målt;Tidsserie
14-06-2024 18:00:00;14-06-2024 19:00:00;0,094;KWH;Målt;Tidsserie
14-06-2024 19:00:00;14-06-2024 20:00:00;0,082;KWH;Målt;Tidsserie
14-06-2024 20:00:00;14-06-2024 21:00:00;0,085;KWH;Målt;Tidsserie
14-06-2024 21:00:00;14-06-2024 22:00:00;0,089;KWH;Målt;Tidsserie
14-06-2024 22:00:00;14-06-2024 23:00:00;0,08;KWH;Målt;Tidsserie
14-06-2024 23:00:00;15-06-2024 00:00:00;0,087;KWH;Målt;Tidsserie
15-06-2024 00:00:00;15-06-2024 01:00:00;0,093;KWH;Målt;Tidsserie
15-06-2024 01:00:00;15-06-2024 02:00:00;0,085;KWH;Målt;Tidsserie
15-06-2024 02:00:00;15-06-2024 03:00:00;0,092;KWH;Målt;Tidsserie
15-06-2024 03:00:00;15-06-2024 04:00:00;0,081;KWH;Målt;Tidsserie
15-06-2024 04:00:00;15-06-2024 05:00:00;0,081;KWH;Målt;Tidsserie
15-06-2024 05:00:00;15-06-2024 06:00:00;0,086;KWH;Målt;Tidsserie
15-06-2024 06:00:00;15-06-2024 07:00:00;0,085;KWH;Målt;Tidsserie
15-06-2024 07:00:00;15-06-2024 08:00:00;0,085;KWH;Målt;Tidsserie
15-06-2024 08:00:00;15-06-2024 09:00:00;0,093;KWH;Målt;Tidsserie
15-06-2024 09:00:00;15-06-2024 10:00:00;0,084;KWH;Målt;Tidsserie
15-06-2024 10:00:00;15-06-2024 11:00:00;0,081;KWH;Målt;Tidsserie
15-06-2024 11:00:00;15-06-2024 12:00:00;0,088;KWH;Målt;Tidsserie
15-06-2024 12:00:00;15-06-2024 13:00:00;0,083;KWH;Målt;Tidsserie
15-06-2024 13:00:00;15-06-2024 14:00:00;0,079;KWH;Målt;Tidsserie
15-06-2024 14:00:00;15-06-2024 15:00:00;0,089;KWH;Målt;Tidsserie
15-06-2024 15:00:00;15-06-2024 16:00:00;0,086;KWH;Målt;Tidsserie
15-06-2024 16:00:00;15-06-2024 17:00:00;0,084;KWH;Målt;Tidsserie
15-06-2024 17:00:00;15-06-2024 18:00:00;0,121;KWH;Målt;Tidsserie
15-06-2024 18:00:00;15-06-2024 19:00:00;0,108;KWH;Målt;Tidsserie
15-06-2024 19:00:00;15-06-2024 20:00:00;0,087;KWH;Målt;Tidsserie
15-06-2024 20:00:00;15-06-2024 21:00:00;0,09;KWH;Målt;Tidsserie
15-06-2024 21:00:00;15-06-2024 22:00:00;0,085;KWH;Målt;Tidsserie
15-06-2024 22:00:00;15-06-2024 23:00:00;0,087;KWH;Målt;Tidsserie
15-06-2024 23:00:00;16-06-2024 00:00:00;0,092;KWH;Målt;Tidsserie
16-06-2024 00:00:00;16-06-2024 01:00:00;0,085;KWH;Målt;Tidsserie
16-06-2024 01:00:00;16-06-2024 02:00:00;0,085;KWH;Målt;Tidsserie
16-06-2024 02:00:00;16-06-2024 03:00:00;0,086;KWH;Målt;Tidsserie
16-06-2024 03:00:00;16-06-2024 04:00:00;0,08;KWH;Målt;Tidsserie
16-06-2024 04:00:00;16-06-2024 05:00:00;0,083;KWH;Målt;Tidsserie
16-06-2024 05:00:00;16-06-2024 06:00:00;0,088;KWH;Målt;Tidsserie
16-06-2024 06:00:00;16-06-2024 07:00:00;0,088;KWH;Målt;Tidsserie
16-06-2024 07:00:00;16-06-2024 08:00:00;0,084;KWH;Målt;Tidsserie
16-06-2024 08:00:00;16-06-2024 09:00:00;0,08;KWH;Målt;Tidsserie
16-06-2024 09:00:00;16-06-2024 10:00:00;0,085;KWH;Målt;Tidsserie
16-06-2024 10:00:00;16-06-2024 11:00:00;0,083;KWH;Målt;Tidsserie
16-06-2024 11:00:00;16-06-2024 12:00:00;0,079;KWH;Målt;Tidsserie
16-06-2024 12:00:00;16-06-2024 13:00:00;0,091;KWH;Målt;Tidsserie
16-06-2024 13:00:00;16-06-2024 14:00:00;0,083;KWH;Målt;Tidsserie
16-06-2024 14:00:00;16-06-2024 15:00:00;0,087;KWH;Målt;Tidsserie
16-06-2024 15:00:00;16-06-2024 16:00:00;0,092;KWH;Målt;Tidsserie
16-06-2024 16:00:00;16-06-2024 17:00:00;0,086;KWH;Målt;Tidsserie
16-06-2024 17:00:00;16-06-2024 18:00:00;0,083;KWH;Målt;Tidsserie
16-06-2024 18:00:00;16-06-2024 19:00:00;0,092;KWH;Målt;Tidsserie
16-06-2024 19:00:00;16-06-2024 20:00:00;0,084;KWH;Målt;Tidsserie
16-06-2024 20:00:00;16-06-2024 21:00:00;0,092;KWH;Målt;Tidsserie
16-06-2024 21:00:00;16-06-2024 22:00:00;0,089;KWH;Målt;Tidsserie
16-06-2024 22:00:00;16-06-2024 23:00:00;0,083;KWH;Målt;Tidsserie
16-06-2024 23:00:00;17-06-2024 00:00:00;0,087;KWH;Målt;Tidsserie
17-06-2024 00:00:00;17-06-2024 01:00:00;0,084;KWH;Målt;Tidsserie
17-06-2024 01:00:00;17-06-2024 02:00:00;0,08;KWH;Målt;Tidsserie
17-06-2024 02:00:00;17-06-2024 03:00:00;0,087;KWH;Målt;Tidsserie
17-06-2024 03:00:00;17-06-2024 04:00:00;0,091;KWH;Målt;Tidsserie
17-06-2024 04:00:00;17-06-2024 05:00:00;0,085;KWH;Målt;Tidsserie
17-06-2024 05:00:00;17-06-2024 06:00:00;0,092;KWH;Målt;Tidsserie
17-06-2024 06:00:00;17-06-2024 07:00:00;0,08;KWH;Målt;Tidsserie
17-06-2024 07:00:00;17-06-2024 08:00:00;0,079;KWH;Målt;Tidsserie
17-06-2024 08:00:00;17-06-2024 09:00:00;0,086;KWH;Målt;Tidsserie
17-06-2024 09:00:00;17-06-2024 10:00:00;0,087;KWH;Målt;Tidsserie
17-06-2024 10:00:00;17-06-2024 11:00:00;0,085;KWH;Målt;Tidsserie
17-06-2024 11:00:00;17-06-2024 12:00:00;0,09;KWH;Målt;Tidsserie
17-06-2024 12:00:00;17-06-2024 13:00:00;0,133;KWH;Målt;Tidsserie
17-06-2024 13:00:00;17-06-2024 14:00:00;0,09;KWH;Målt;Tidsserie
17-06-2024 14:00:00;17-06-2024 15:00:00;0,098;KWH;Målt;Tidsserie
17-06-2024 15:00:00;17-06-2024 16:00:00;0,088;KWH;Målt;Tidsserie
17-06-2024 16:00:00;17-06-2024 17:00:00;0,088;KWH;Målt;Tidsserie
17-06-2024 17:00:00;17-06-2024 18:00:00;0,093;KWH;Målt;Tidsserie
17-06-2024 18:00:00;17-06-2024 19:00:00;0,086;KWH;Målt;Tidsserie
17-06-2024 19:00:00;17-06-2024 20:00:00;0,099;KWH;Målt;Tidsserie
17-06-2024 20:00:00;17-06-2024 21:00:00;0,085;KWH;Målt;Tidsserie
17-06-2024 21:00:00;17-06-2024 22:00:00;0,088;KWH;Målt;Tidsserie
17-06-2024 22:00:00;17-06-2024 23:00:00;0,092;KWH;Målt;Tidsserie
17-06-2024 23:00:00;18-06-2024 00:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 00:00:00;18-06-2024 01:00:00;0,096;KWH;Målt;Tidsserie
18-06-2024 01:00:00;18-06-2024 02:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 02:00:00;18-06-2024 03:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 03:00:00;18-06-2024 04:00:00;0,09;KWH;Målt;Tidsserie
18-06-2024 04:00:00;18-06-2024 05:00:00;0,081;KWH;Målt;Tidsserie
18-06-2024 05:00:00;18-06-2024 06:00:00;0,092;KWH;Målt;Tidsserie
18-06-2024 06:00:00;18-06-2024 07:00:00;0,09;KWH;Målt;Tidsserie
18-06-2024 07:00:00;18-06-2024 08:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 08:00:00;18-06-2024 09:00:00;0,093;KWH;Målt;Tidsserie
18-06-2024 09:00:00;18-06-2024 10:00:00;0,085;KWH;Målt;Tidsserie
18-06-2024 10:00:00;18-06-2024 11:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 11:00:00;18-06-2024 12:00:00;0,093;KWH;Målt;Tidsserie
18-06-2024 12:00:00;18-06-2024 13:00:00;0,084;KWH;Målt;Tidsserie
18-06-2024 13:00:00;18-06-2024 14:00:00;0,091;KWH;Målt;Tidsserie
18-06-2024 14:00:00;18-06-2024 15:00:00;0,085;KWH;Målt;Tidsserie
18-06-2024 15:00:00;18-06-2024 16:00:00;0,085;KWH;Målt;Tidsserie
18-06-2024 16:00:00;18-06-2024 17:00:00;0,094;KWH;Målt;Tidsserie
18-06-2024 17:00:00;18-06-2024 18:00:00;0,091;KWH;Målt;Tidsserie
18-06-2024 18:00:00;18-06-2024 19:00:00;0,094;KWH;Målt;Tidsserie
18-06-2024 19:00:00;18-06-2024 20:00:00;0,087;KWH;Målt;Tidsserie
18-06-2024 20:00:00;18-06-2024 21:00:00;0,09;KWH;Målt;Tidsserie
18-06-2024 21:00:00;18-06-2024 22:00:00;0,09;KWH;Målt;Tidsserie
18-06-2024 22:00:00;18-06-2024 23:00:00;0,086;KWH;Målt;Tidsserie
18-06-2024 23:00:00;19-06-2024 00:00:00;0,094;KWH;Målt;Tidsserie
19-06-2024 00:00:00;19-06-2024 01:00:00;0,089;KWH;Målt;Tidsserie
19-06-2024 01:00:00;19-06-2024 02:00:00;0,091;KWH;Målt;Tidsserie
19-06-2024 02:00:00;19-06-2024 03:00:00;0,084;KWH;Målt;Tidsserie
19-06-2024 03:00:00;19-06-2024 04:00:00;0,085;KWH;Målt;Tidsserie
19-06-2024 04:00:00;19-06-2024 05:00:00;0,091;KWH;Målt;Tidsserie
19-06-2024 05:00:00;19-06-2024 06:00:00;0,085;KWH;Målt;Tidsserie
19-06-2024 06:00:00;19-06-2024 07:00:00;0,123;KWH;Målt;Tidsserie
19-06-2024 07:00:00;19-06-2024 08:00:00;0,107;KWH;Målt;Tidsserie
19-06-2024 08:00:00;19-06-2024 09:00:00;0,089;KWH;Målt;Tidsserie
19-06-2024 09:00:00;19-06-2024 10:00:00;0,096;KWH;Målt;Tidsserie
19-06-2024 10:00:00;19-06-2024 11:00:00;0,084;KWH;Målt;Tidsserie
19-06-2024 11:00:00;19-06-2024 12:00:00;0,094;KWH;Målt;Tidsserie
19-06-2024 12:00:00;19-06-2024 13:00:00;0,089;KWH;Målt;Tidsserie
19-06-2024 13:00:00;19-06-2024 14:00:00;0,085;KWH;Målt;Tidsserie
19-06-2024 14:00:00;19-06-2024 15:00:00;0,096;KWH;Målt;Tidsserie
19-06-2024 15:00:00;19-06-2024 16:00:00;0,087;KWH;Målt;Tidsserie
19-06-2024 16:00:00;19-06-2024 17:00:00;0,098;KWH;Målt;Tidsserie
19-06-2024 17:00:00;19-06-2024 18:00:00;0,088;KWH;Målt;Tidsserie
19-06-2024 18:00:00;19-06-2024 19:00:00;0,09;KWH;Målt;Tidsserie
19-06-2024 19:00:00;19-06-2024 20:00:00;0,093;KWH;Målt;Tidsserie
19-06-2024 20:00:00;19-06-2024 21:00:00;0,086;KWH;Målt;Tidsserie
19-06-2024 21:00:00;19-06-2024 22:00:00;0,095;KWH;Målt;Tidsserie
19-06-2024 22:00:00;19-06-2024 23:00:00;0,086;KWH;Målt;Tidsserie
19-06-2024 23:00:00;20-06-2024 00:00:00;0,096;KWH;Målt;Tidsserie
20-06-2024 00:00:00;20-06-2024 01:00:00;0,088;KWH;Målt;Tidsserie
20-06-2024 01:00:00;20-06-2024 02:00:00;0,085;KWH;Målt;Tidsserie
20-06-2024 02:00:00;20-06-2024 03:00:00;0,092;KWH;Målt;Tidsserie
20-06-2024 03:00:00;20-06-2024 04:00:00;0,083;KWH;Målt;Tidsserie
20-06-2024 04:00:00;20-06-2024 05:00:00;0,09;KWH;Målt;Tidsserie
20-06-2024 05:00:00;20-06-2024 06:00:00;0,084;KWH;Målt;Tidsserie
20-06-2024 06:00:00;20-06-2024 07:00:00;0,083;KWH;Målt;Tidsserie
20-06-2024 07:00:00;20-06-2024 08:00:00;0,091;KWH;Målt;Tidsserie
20-06-2024 08:00:00;20-06-2024 09:00:00;0,088;KWH;Målt;Tidsserie
20-06-2024 09:00:00;20-06-2024 10:00:00;0,087;KWH;Målt;Tidsserie
20-06-2024 10:00:00;20-06-2024 11:00:00;0,089;KWH;Målt;Tidsserie
20-06-2024 11:00:00;20-06-2024 12:00:00;0,085;KWH;Målt;Tidsserie
20-06-2024 12:00:00;20-06-2024 13:00:00;0,092;KWH;Målt;Tidsserie
20-06-2024 13:00:00;20-06-2024 14:00:00;0,086;KWH;Målt;Tidsserie
20-06-2024 14:00:00;20-06-2024 15:00:00;0,088;KWH;Målt;Tidsserie
20-06-2024 15:00:00;20-06-2024 16:00:00;0,094;KWH;Målt;Tidsserie
20-06-2024 16:00:00;20-06-2024 17:00:00;0,085;KWH;Målt;Tidsserie
20-06-2024 17:00:00;20-06-2024 18:00:00;0,094;KWH;Målt;Tidsserie
20-06-2024 18:00:00;20-06-2024 19:00:00;0,088;KWH;Målt;Tidsserie
20-06-2024 19:00:00;20-06-2024 20:00:00;0,089;KWH;Målt;Tidsserie
20-06-2024 20:00:00;20-06-2024 21:00:00;0,093;KWH;Målt;Tidsserie
20-06-2024 21:00:00;20-06-2024 22:00:00;0,085;KWH;Målt;Tidsserie
20-06-2024 22:00:00;20-06-2024 23:00:00;0,099;KWH;Målt;Tidsserie
20-06-2024 23:00:00;21-06-2024 00:00:00;0,085;KWH;Målt;Tidsserie
21-06-2024 00:00:00;21-06-2024 01:00:00;0,088;KWH;Målt;Tidsserie
21-06-2024 01:00:00;21-06-2024 02:00:00;0,142;KWH;Målt;Tidsserie
21-06-2024 02:00:00;21-06-2024 03:00:00;0,09;KWH;Målt;Tidsserie
21-06-2024 03:00:00;21-06-2024 04:00:00;0,098;KWH;Målt;Tidsserie
21-06-2024 04:00:00;21-06-2024 05:00:00;0,087;KWH;Målt;Tidsserie
21-06-2024 05:00:00;21-06-2024 06:00:00;0,09;KWH;Målt;Tidsserie
21-06-2024 06:00:00;21-06-2024 07:00:00;0,09;KWH;Målt;Tidsserie
21-06-2024 07:00:00;21-06-2024 08:00:00;0,082;KWH;Målt;Tidsserie
21-06-2024 08:00:00;21-06-2024 09:00:00;0,096;KWH;Målt;Tidsserie
21-06-2024 09:00:00;21-06-2024 10:00:00;0,084;KWH;Målt;Tidsserie
21-06-2024 10:00:00;21-06-2024 11:00:00;0,085;KWH;Målt;Tidsserie
21-06-2024 11:00:00;21-06-2024 12:00:00;0,092;KWH;Målt;Tidsserie
21-06-2024 12:00:00;21-06-2024 13:00:00;0,086;KWH;Målt;Tidsserie
21-06-2024 13:00:00;21-06-2024 14:00:00;0,095;KWH;Målt;Tidsserie
21-06-2024 14:00:00;21-06-2024 15:00:00;0,086;KWH;Målt;Tidsserie
21-06-2024 15:00:00;21-06-2024 16:00:00;0,093;KWH;Målt;Tidsserie
21-06-2024 16:00:00;21-06-2024 17:00:00;0,091;KWH;Målt;Tidsserie
21-06-2024 17:00:00;21-06-2024 18:00:00;0,087;KWH;Målt;Tidsserie
21-06-2024 18:00:00;21-06-2024 19:00:00;0,095;KWH;Målt;Tidsserie
21-06-2024 19:00:00;21-06-2024 20:00:00;0,085;KWH;Målt;Tidsserie
21-06-2024 20:00:00;21-06-2024 21:00:00;0,093;KWH;Målt;Tidsserie
21-06-2024 21:00:00;21-06-2024 22:00:00;0,089;KWH;Målt;Tidsserie
21-06-2024 22:00:00;21-06-2024 23:00:00;0,088;KWH;Målt;Tidsserie
21-06-2024 23:00:00;22-06-2024 00:00:00;0,097;KWH;Målt;Tidsserie
22-06-2024 00:00:00;22-06-2024 01:00:00;0,086;KWH;Målt;Tidsserie
22-06-2024 01:00:00;22-06-2024 02:00:00;0,095;KWH;Målt;Tidsserie
22-06-2024 02:00:00;22-06-2024 03:00:00;0,085;KWH;Målt;Tidsserie
22-06-2024 03:00:00;22-06-2024 04:00:00;0,088;KWH;Målt;Tidsserie
22-06-2024 04:00:00;22-06-2024 05:00:00;0,09;KWH;Målt;Tidsserie
22-06-2024 05:00:00;22-06-2024 06:00:00;0,085;KWH;Målt;Tidsserie
22-06-2024 06:00:00;22-06-2024 07:00:00;0,094;KWH;Målt;Tidsserie
22-06-2024 07:00:00;22-06-2024 08:00:00;0,085;KWH;Målt;Tidsserie
22-06-2024 08:00:00;22-06-2024 09:00:00;0,09;KWH;Målt;Tidsserie
22-06-2024 09:00:00;22-06-2024 10:00:00;0,092;KWH;Målt;Tidsserie
22-06-2024 10:00:00;22-06-2024 11:00:00;0,084;KWH;Målt;Tidsserie
22-06-2024 11:00:00;22-06-2024 12:00:00;0,089;KWH;Målt;Tidsserie
22-06-2024 12:00:00;22-06-2024 13:00:00;0,088;KWH;Målt;Tidsserie
22-06-2024 13:00:00;22-06-2024 14:00:00;0,084;KWH;Målt;Tidsserie
22-06-2024 14:00:00;22-06-2024 15:00:00;0,098;KWH;Målt;Tidsserie
22-06-2024 15:00:00;22-06-2024 16:00:00;0,084;KWH;Målt;Tidsserie
22-06-2024 16:00:00;22-06-2024 17:00:00;0,085;KWH;Målt;Tidsserie
22-06-2024 17:00:00;22-06-2024 18:00:00;0,09;KWH;Målt;Tidsserie
22-06-2024 18:00:00;22-06-2024 19:00:00;0,084;KWH;Målt;Tidsserie
22-06-2024 19:00:00;22-06-2024 20:00:00;0,126;KWH;Målt;Tidsserie
22-06-2024 20:00:00;22-06-2024 21:00:00;0,104;KWH;Målt;Tidsserie
22-06-2024 21:00:00;22-06-2024 22:00:00;0,089;KWH;Målt;Tidsserie
22-06-2024 22:00:00;22-06-2024 23:00:00;0,096;KWH;Målt;Tidsserie
22-06-2024 23:00:00;23-06-2024 00:00:00;0,09;KWH;Målt;Tidsserie
23-06-2024 00:00:00;23-06-2024 01:00:00;0,09;KWH;Målt;Tidsserie
23-06-2024 01:00:00;23-06-2024 02:00:00;0,089;KWH;Målt;Tidsserie
23-06-2024 02:00:00;23-06-2024 03:00:00;0,086;KWH;Målt;Tidsserie
23-06-2024 03:00:00;23-06-2024 04:00:00;0,093;KWH;Målt;Tidsserie
23-06-2024 04:00:00;23-06-2024 05:00:00;0,085;KWH;Målt;Tidsserie
23-06-2024 05:00:00;23-06-2024 06:00:00;0,086;KWH;Målt;Tidsserie
23-06-2024 06:00:00;23-06-2024 07:00:00;0,091;KWH;Målt;Tidsserie
23-06-2024 07:00:00;23-06-2024 08:00:00;0,084;KWH;Målt;Tidsserie
23-06-2024 08:00:00;23-06-2024 09:00:00;0,081;KWH;Målt;Tidsserie
23-06-2024 09:00:00;23-06-2024 10:00:00;0,088;KWH;Målt;Tidsserie
23-06-2024 10:00:00;23-06-2024 11:00:00;0,083;KWH;Målt;Tidsserie
23-06-2024 11:00:00;23-06-2024 12:00:00;0,087;KWH;Målt;Tidsserie
23-06-2024 12:00:00;23-06-2024 13:00:00;0,092;KWH;Målt;Tidsserie
23-06-2024 13:00:00;23-06-2024 14:00:00;0,085;KWH;Målt;Tidsserie
23-06-2024 14:00:00;23-06-2024 15:00:00;0,098;KWH;Målt;Tidsserie
23-06-2024 15:00:00;23-06-2024 16:00:00;0,086;KWH;Målt;Tidsserie
23-06-2024 16:00:00;23-06-2024 17:00:00;0,086;KWH;Målt;Tidsserie
23-06-2024 17:00:00;23-06-2024 18:00:00;0,092;KWH;Målt;Tidsserie
23-06-2024 18:00:00;23-06-2024 19:00:00;0,084;KWH;Målt;Tidsserie
23-06-2024 19:00:00;23-06-2024 20:00:00;0,093;KWH;Målt;Tidsserie
23-06-2024 20:00:00;23-06-2024 21:00:00;0,087;KWH;Målt;Tidsserie
23-06-2024 21:00:00;23-06-2024 22:00:00;0,092;KWH;Målt;Tidsserie
23-06-2024 22:00:00;23-06-2024 23:00:00;0,09;KWH;Målt;Tidsserie
23-06-2024 23:00:00;24-06-2024 00:00:00;0,085;KWH;Målt;Tidsserie
24-06-2024 00:00:00;24-06-2024 01:00:00;0,094;KWH;Målt;Tidsserie
24-06-2024 01:00:00;24-06-2024 02:00:00;0,086;KWH;Målt;Tidsserie
24-06-2024 02:00:00;24-06-2024 03:00:00;0,09;KWH;Målt;Tidsserie
24-06-2024 03:00:00;24-06-2024 04:00:00;0,088;KWH;Målt;Tidsserie
24-06-2024 04:00:00;24-06-2024 05:00:00;0,085;KWH;Målt;Tidsserie
24-06-2024 05:00:00;24-06-2024 06:00:00;0,092;KWH;Målt;Tidsserie
24-06-2024 06:00:00;24-06-2024 07:00:00;0,086;KWH;Målt;Tidsserie
24-06-2024 07:00:00;24-06-2024 08:00:00;0,085;KWH;Målt;Tidsserie
24-06-2024 08:00:00;24-06-2024 09:00:00;0,086;KWH;Målt;Tidsserie
24-06-2024 09:00:00;24-06-2024 10:00:00;0,083;KWH;Målt;Tidsserie
24-06-2024 10:00:00;24-06-2024 11:00:00;0,091;KWH;Målt;Tidsserie
24-06-2024 11:00:00;24-06-2024 12:00:00;0,083;KWH;Målt;Tidsserie
24-06-2024 12:00:00;24-06-2024 13:00:00;0,089;KWH;Målt;Tidsserie
24-06-2024 13:00:00;24-06-2024 14:00:00;0,092;KWH;Målt;Tidsserie
24-06-2024 14:00:00;24-06-2024 15:00:00;0,135;KWH;Målt;Tidsserie
24-06-2024 15:00:00;24-06-2024 16:00:00;0,117;KWH;Målt;Tidsserie
24-06-2024 16:00:00;24-06-2024 17:00:00;0,091;KWH;Målt;Tidsserie
24-06-2024 17:00:00;24-06-2024 18:00:00;0,093;KWH;Målt;Tidsserie
24-06-2024 18:00:00;24-06-2024 19:00:00;0,095;KWH;Målt;Tidsserie
24-06-2024 19:00:00;24-06-2024 20:00:00;0,09;KWH;Målt;Tidsserie
24-06-2024 20:00:00;24-06-2024 21:00:00;0,096;KWH;Målt;Tidsserie
24-06-2024 21:00:00;24-06-2024 22:00:00;0,089;KWH;Målt;Tidsserie
24-06-2024 22:00:00;24-06-2024 23:00:00;0,098;KWH;Målt;Tidsserie
24-06-2024 23:00:00;25-06-2024 00:00:00;0,088;KWH;Målt;Tidsserie
25-06-2024 00:00:00;25-06-2024 01:00:00;0,097;KWH;Målt;Tidsserie
25-06-2024 01:00:00;25-06-2024 02:00:00;0,089;KWH;Målt;Tidsserie
25-06-2024 02:00:00;25-06-2024 03:00:00;0,092;KWH;Målt;Tidsserie
25-06-2024 03:00:00;25-06-2024 04:00:00;0,093;KWH;Målt;Tidsserie
25-06-2024 04:00:00;25-06-2024 05:00:00;0,087;KWH;Målt;Tidsserie
25-06-2024 05:00:00;25-06-2024 06:00:00;0,1;KWH;Målt;Tidsserie
25-06-2024 06:00:00;25-06-2024 07:00:00;0,086;KWH;Målt;Tidsserie
25-06-2024 07:00:00;25-06-2024 08:00:00;0,096;KWH;Målt;Tidsserie
25-06-2024 08:00:00;25-06-2024 09:00:00;0,087;KWH;Målt;Tidsserie
25-06-2024 09:00:00;25-06-2024 10:00:00;0,092;KWH;Målt;Tidsserie
25-06-2024 10:00:00;25-06-2024 11:00:00;0,091;KWH;Målt;Tidsserie
25-06-2024 11:00:00;25-06-2024 12:00:00;0,088;KWH;Målt;Tidsserie
25-06-2024 12:00:00;25-06-2024 13:00:00;0,096;KWH;Målt;Tidsserie
25-06-2024 13:00:00;25-06-2024 14:00:00;0,093;KWH;Målt;Tidsserie
25-06-2024 14:00:00;25-06-2024 15:00:00;0,1;KWH;Målt;Tidsserie
25-06-2024 15:00:00;25-06-2024 16:00:00;0,091;KWH;Målt;Tidsserie
25-06-2024 16:00:00;25-06-2024 17:00:00;0,101;KWH;Målt;Tidsserie
25-06-2024 17:00:00;25-06-2024 18:00:00;0,09;KWH;Målt;Tidsserie
25-06-2024 18:00:00;25-06-2024 19:00:00;0,099;KWH;Målt;Tidsserie
25-06-2024 19:00:00;25-06-2024 20:00:00;0,092;KWH;Målt;Tidsserie
25-06-2024 20:00:00;25-06-2024 21:00:00;0,098;KWH;Målt;Tidsserie
25-06-2024 21:00:00;25-06-2024 22:00:00;0,098;KWH;Målt;Tidsserie
25-06-2024 22:00:00;25-06-2024 23:00:00;0,097;KWH;Målt;Tidsserie
25-06-2024 23:00:00;26-06-2024 00:00:00;0,096;KWH;Målt;Tidsserie
26-06-2024 00:00:00;26-06-2024 01:00:00;0,096;KWH;Målt;Tidsserie
26-06-2024 01:00:00;26-06-2024 02:00:00;0,095;KWH;Målt;Tidsserie
26-06-2024 02:00:00;26-06-2024 03:00:00;0,094;KWH;Målt;Tidsserie
26-06-2024 03:00:00;26-06-2024 04:00:00;0,095;KWH;Målt;Tidsserie
26-06-2024 04:00:00;26-06-2024 05:00:00;0,09;KWH;Målt;Tidsserie
26-06-2024 05:00:00;26-06-2024 06:00:00;0,098;KWH;Målt;Tidsserie
26-06-2024 06:00:00;26-06-2024 07:00:00;0,089;KWH;Målt;Tidsserie
26-06-2024 07:00:00;26-06-2024 08:00:00;0,098;KWH;Målt;Tidsserie
26-06-2024 08:00:00;26-06-2024 09:00:00;0,119;KWH;Målt;Tidsserie
26-06-2024 09:00:00;26-06-2024 10:00:00;0,126;KWH;Målt;Tidsserie
26-06-2024 10:00:00;26-06-2024 11:00:00;0,098;KWH;Målt;Tidsserie
26-06-2024 11:00:00;26-06-2024 12:00:00;0,1;KWH;Målt;Tidsserie
26-06-2024 12:00:00;26-06-2024 13:00:00;0,091;KWH;Målt;Tidsserie
26-06-2024 13:00:00;26-06-2024 14:00:00;0,1;KWH;Målt;Tidsserie
26-06-2024 14:00:00;26-06-2024 15:00:00;0,094;KWH;Målt;Tidsserie
26-06-2024 15:00:00;26-06-2024 16:00:00;0,101;KWH;Målt;Tidsserie
